"","site","Hydro_Metric","Biol","Threshold","Bio_threshold","High","Low","Direction"
"343",201040,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"344",201040,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"345",201040,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"346",201040,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"347",201040,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"348",201040,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"349",201040,"SP_Tim","CSCI","Threshold75",0.79,91.6666666666667,8.33333333333333,"High"
"350",201040,"SP_Tim","CSCI","Threshold75",0.92,92.3076923076923,7.69230769230769,"High"
"351",201041,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"352",201041,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"353",201041,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"354",201041,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"355",201041,"DS_Dur_WS","ASCI","Threshold75",0.75,40,60,"Low"
"356",201041,"DS_Dur_WS","ASCI","Threshold75",0.86,40,60,"Low"
"357",201041,"DS_Dur_WS","ASCI","Threshold75",0.94,50,50,"Uncertain"
"358",201041,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"359",201041,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"360",201041,"DS_Dur_WS","CSCI","Threshold50",0.79,66.6666666666667,33.3333333333333,"High"
"361",201041,"DS_Dur_WS","CSCI","Threshold50",0.92,50,50,"Uncertain"
"362",201041,"DS_Dur_WS","CSCI","Threshold75",0.63,25,75,"Low"
"363",201041,"DS_Dur_WS","CSCI","Threshold75",0.79,50,50,"Uncertain"
"364",201041,"DS_Dur_WS","CSCI","Threshold75",0.92,50,50,"Uncertain"
"365",201041,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"366",201041,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"367",201041,"Q99","ASCI","Threshold75",0.75,100,NA,"High"
"368",201041,"Q99","ASCI","Threshold75",0.86,100,NA,"High"
"369",201041,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"370",201041,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"371",201041,"Q99","CSCI","Threshold50",0.79,100,NA,"High"
"372",201041,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"373",201041,"Q99","CSCI","Threshold75",0.79,100,NA,"High"
"374",201041,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"375",201041,"SP_Dur","ASCI","Threshold25",0.75,40,60,"Low"
"376",201041,"SP_Dur","ASCI","Threshold25",0.86,25,75,"Low"
"377",201041,"SP_Dur","ASCI","Threshold25",0.94,22.2222222222222,77.7777777777778,"Low"
"378",201041,"SP_Dur","ASCI","Threshold50",0.75,20,80,"Low"
"379",201041,"SP_Dur","ASCI","Threshold50",0.86,25,75,"Low"
"380",201041,"SP_Dur","ASCI","Threshold50",0.94,25,75,"Low"
"381",201041,"SP_Dur","ASCI","Threshold75",0.75,23.5294117647059,76.4705882352941,"Low"
"382",201041,"SP_Dur","ASCI","Threshold75",0.86,26.3157894736842,73.6842105263158,"Low"
"383",201041,"SP_Dur","ASCI","Threshold75",0.94,25,75,"Low"
"384",201041,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"385",201041,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"386",201041,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"387",201041,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"388",201041,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"389",201041,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"390",201041,"SP_Tim","CSCI","Threshold75",0.63,90.9090909090909,9.09090909090909,"High"
"391",201041,"SP_Tim","CSCI","Threshold75",0.79,84.6153846153846,15.3846153846154,"High"
"392",201041,"SP_Tim","CSCI","Threshold75",0.92,85.7142857142857,14.2857142857143,"High"
"393",201050,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"394",201050,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"395",201050,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"396",201050,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"397",201050,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"398",201050,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"399",201050,"DS_Dur_WS","ASCI","Threshold75",0.75,90,10,"High"
"400",201050,"DS_Dur_WS","ASCI","Threshold75",0.86,90.9090909090909,9.09090909090909,"High"
"401",201050,"DS_Dur_WS","ASCI","Threshold75",0.94,90.9090909090909,9.09090909090909,"High"
"402",201050,"DS_Dur_WS","CSCI","Threshold25",0.63,100,NA,"High"
"403",201050,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"404",201050,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"405",201050,"DS_Dur_WS","CSCI","Threshold50",0.63,100,NA,"High"
"406",201050,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"407",201050,"DS_Dur_WS","CSCI","Threshold50",0.92,100,NA,"High"
"408",201050,"DS_Dur_WS","CSCI","Threshold75",0.63,100,NA,"High"
"409",201050,"DS_Dur_WS","CSCI","Threshold75",0.79,90.9090909090909,9.09090909090909,"High"
"410",201050,"DS_Dur_WS","CSCI","Threshold75",0.92,90.9090909090909,9.09090909090909,"High"
"411",201050,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"412",201050,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"413",201050,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"414",201050,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"415",201050,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"416",201050,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"417",201050,"SP_Dur","ASCI","Threshold25",0.75,20,80,"Low"
"418",201050,"SP_Dur","ASCI","Threshold25",0.86,10,90,"Low"
"419",201050,"SP_Dur","ASCI","Threshold25",0.94,10,90,"Low"
"420",201050,"SP_Dur","ASCI","Threshold50",0.75,6.25,93.75,"Low"
"421",201050,"SP_Dur","ASCI","Threshold50",0.86,11.1111111111111,88.8888888888889,"Low"
"422",201050,"SP_Dur","ASCI","Threshold50",0.94,10.5263157894737,89.4736842105263,"Low"
"423",201050,"SP_Dur","ASCI","Threshold75",0.75,10,90,"Low"
"424",201050,"SP_Dur","ASCI","Threshold75",0.86,9.52380952380952,90.4761904761905,"Low"
"425",201050,"SP_Dur","ASCI","Threshold75",0.94,9.52380952380952,90.4761904761905,"Low"
"426",201050,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"427",201050,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"428",201050,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"429",201050,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"430",201050,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"431",201050,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"432",201050,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"433",201050,"SP_Tim","CSCI","Threshold75",0.79,87.5,12.5,"High"
"434",201050,"SP_Tim","CSCI","Threshold75",0.92,87.5,12.5,"High"
"435",201060,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"436",201060,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"437",201060,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"438",201060,"DS_Dur_WS","ASCI","Threshold50",0.75,66.6666666666667,33.3333333333333,"High"
"439",201060,"DS_Dur_WS","ASCI","Threshold50",0.86,66.6666666666667,33.3333333333333,"High"
"440",201060,"DS_Dur_WS","ASCI","Threshold50",0.94,77.7777777777778,22.2222222222222,"High"
"441",201060,"DS_Dur_WS","ASCI","Threshold75",0.75,50,50,"Uncertain"
"442",201060,"DS_Dur_WS","ASCI","Threshold75",0.86,60,40,"High"
"443",201060,"DS_Dur_WS","ASCI","Threshold75",0.94,61.5384615384615,38.4615384615385,"High"
"444",201060,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"445",201060,"DS_Dur_WS","CSCI","Threshold25",0.92,88.8888888888889,11.1111111111111,"High"
"446",201060,"DS_Dur_WS","CSCI","Threshold50",0.63,50,50,"Uncertain"
"447",201060,"DS_Dur_WS","CSCI","Threshold50",0.79,57.1428571428571,42.8571428571429,"Uncertain"
"448",201060,"DS_Dur_WS","CSCI","Threshold50",0.92,66.6666666666667,33.3333333333333,"High"
"449",201060,"DS_Dur_WS","CSCI","Threshold75",0.63,33.3333333333333,66.6666666666667,"Low"
"450",201060,"DS_Dur_WS","CSCI","Threshold75",0.79,58.3333333333333,41.6666666666667,"Uncertain"
"451",201060,"DS_Dur_WS","CSCI","Threshold75",0.92,61.5384615384615,38.4615384615385,"High"
"452",201060,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"453",201060,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"454",201060,"Q99","ASCI","Threshold75",0.86,100,NA,"High"
"455",201060,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"456",201060,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"457",201060,"Q99","CSCI","Threshold50",0.79,100,NA,"High"
"458",201060,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"459",201060,"Q99","CSCI","Threshold75",0.79,100,NA,"High"
"460",201060,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"461",201060,"SP_Dur","ASCI","Threshold25",0.75,60,40,"High"
"462",201060,"SP_Dur","ASCI","Threshold25",0.86,42.8571428571429,57.1428571428571,"Uncertain"
"463",201060,"SP_Dur","ASCI","Threshold25",0.94,42.8571428571429,57.1428571428571,"Uncertain"
"464",201060,"SP_Dur","ASCI","Threshold50",0.75,27.2727272727273,72.7272727272727,"Low"
"465",201060,"SP_Dur","ASCI","Threshold50",0.86,28.5714285714286,71.4285714285714,"Low"
"466",201060,"SP_Dur","ASCI","Threshold50",0.94,38.8888888888889,61.1111111111111,"Low"
"467",201060,"SP_Dur","ASCI","Threshold75",0.75,38.8888888888889,61.1111111111111,"Low"
"468",201060,"SP_Dur","ASCI","Threshold75",0.86,38.8888888888889,61.1111111111111,"Low"
"469",201060,"SP_Dur","ASCI","Threshold75",0.94,36.8421052631579,63.1578947368421,"Low"
"470",201060,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"471",201060,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"472",201060,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"473",201060,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"474",201060,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"475",201060,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"476",201060,"SP_Tim","CSCI","Threshold75",0.63,90.9090909090909,9.09090909090909,"High"
"477",201060,"SP_Tim","CSCI","Threshold75",0.79,91.6666666666667,8.33333333333333,"High"
"478",201060,"SP_Tim","CSCI","Threshold75",0.92,92.3076923076923,7.69230769230769,"High"
"479",201061,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"480",201061,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"481",201061,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"482",201061,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"483",201061,"DS_Dur_WS","ASCI","Threshold75",0.75,100,NA,"High"
"484",201061,"DS_Dur_WS","ASCI","Threshold75",0.86,100,NA,"High"
"485",201061,"DS_Dur_WS","ASCI","Threshold75",0.94,100,NA,"High"
"486",201061,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"487",201061,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"488",201061,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"489",201061,"DS_Dur_WS","CSCI","Threshold50",0.92,100,NA,"High"
"490",201061,"DS_Dur_WS","CSCI","Threshold75",0.63,100,NA,"High"
"491",201061,"DS_Dur_WS","CSCI","Threshold75",0.79,100,NA,"High"
"492",201061,"DS_Dur_WS","CSCI","Threshold75",0.92,50,50,"Uncertain"
"493",201061,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"494",201061,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"495",201061,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"496",201061,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"497",201061,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"498",201061,"SP_Dur","ASCI","Threshold25",0.75,100,NA,"High"
"499",201061,"SP_Dur","ASCI","Threshold25",0.86,75,25,"High"
"500",201061,"SP_Dur","ASCI","Threshold25",0.94,75,25,"High"
"501",201061,"SP_Dur","ASCI","Threshold50",0.75,75,25,"High"
"502",201061,"SP_Dur","ASCI","Threshold50",0.86,66.6666666666667,33.3333333333333,"High"
"503",201061,"SP_Dur","ASCI","Threshold50",0.94,66.6666666666667,33.3333333333333,"High"
"504",201061,"SP_Dur","ASCI","Threshold75",0.75,66.6666666666667,33.3333333333333,"High"
"505",201061,"SP_Dur","ASCI","Threshold75",0.86,57.1428571428571,42.8571428571429,"Uncertain"
"506",201061,"SP_Dur","ASCI","Threshold75",0.94,57.1428571428571,42.8571428571429,"Uncertain"
"507",201061,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"508",201061,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"509",201061,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"510",201061,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"511",201061,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"512",201061,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"513",201061,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"514",201061,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"515",201061,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"516",201062,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"517",201062,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"518",201062,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"519",201062,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"520",201062,"DS_Dur_WS","ASCI","Threshold50",0.86,100,NA,"High"
"521",201062,"DS_Dur_WS","ASCI","Threshold50",0.94,85.7142857142857,14.2857142857143,"High"
"522",201062,"DS_Dur_WS","ASCI","Threshold75",0.75,57.1428571428571,42.8571428571429,"Uncertain"
"523",201062,"DS_Dur_WS","ASCI","Threshold75",0.86,50,50,"Uncertain"
"524",201062,"DS_Dur_WS","ASCI","Threshold75",0.94,54.5454545454545,45.4545454545455,"Uncertain"
"525",201062,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"526",201062,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"527",201062,"DS_Dur_WS","CSCI","Threshold50",0.63,100,NA,"High"
"528",201062,"DS_Dur_WS","CSCI","Threshold50",0.79,66.6666666666667,33.3333333333333,"High"
"529",201062,"DS_Dur_WS","CSCI","Threshold50",0.92,77.7777777777778,22.2222222222222,"High"
"530",201062,"DS_Dur_WS","CSCI","Threshold75",0.63,50,50,"Uncertain"
"531",201062,"DS_Dur_WS","CSCI","Threshold75",0.79,54.5454545454545,45.4545454545455,"Uncertain"
"532",201062,"DS_Dur_WS","CSCI","Threshold75",0.92,57.1428571428571,42.8571428571429,"Uncertain"
"533",201062,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"534",201062,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"535",201062,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"536",201062,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"537",201062,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"538",201062,"Q99","CSCI","Threshold75",0.79,100,NA,"High"
"539",201062,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"540",201062,"SP_Dur","ASCI","Threshold25",0.75,80,20,"High"
"541",201062,"SP_Dur","ASCI","Threshold25",0.86,71.4285714285714,28.5714285714286,"High"
"542",201062,"SP_Dur","ASCI","Threshold25",0.94,75,25,"High"
"543",201062,"SP_Dur","ASCI","Threshold50",0.75,66.6666666666667,33.3333333333333,"High"
"544",201062,"SP_Dur","ASCI","Threshold50",0.86,42.8571428571429,57.1428571428571,"Uncertain"
"545",201062,"SP_Dur","ASCI","Threshold50",0.94,46.6666666666667,53.3333333333333,"Uncertain"
"546",201062,"SP_Dur","ASCI","Threshold75",0.75,43.75,56.25,"Uncertain"
"547",201062,"SP_Dur","ASCI","Threshold75",0.86,41.1764705882353,58.8235294117647,"Uncertain"
"548",201062,"SP_Dur","ASCI","Threshold75",0.94,41.1764705882353,58.8235294117647,"Uncertain"
"549",201062,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"550",201062,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"551",201062,"SP_Tim","CSCI","Threshold50",0.63,85.7142857142857,14.2857142857143,"High"
"552",201062,"SP_Tim","CSCI","Threshold50",0.79,90,10,"High"
"553",201062,"SP_Tim","CSCI","Threshold50",0.92,90.9090909090909,9.09090909090909,"High"
"554",201062,"SP_Tim","CSCI","Threshold75",0.63,90,10,"High"
"555",201062,"SP_Tim","CSCI","Threshold75",0.79,90.9090909090909,9.09090909090909,"High"
"556",201062,"SP_Tim","CSCI","Threshold75",0.92,90.9090909090909,9.09090909090909,"High"
"557",201070,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"558",201070,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"559",201070,"DS_Dur_WS","ASCI","Threshold50",0.86,66.6666666666667,33.3333333333333,"High"
"560",201070,"DS_Dur_WS","ASCI","Threshold50",0.94,87.5,12.5,"High"
"561",201070,"DS_Dur_WS","ASCI","Threshold75",0.75,60,40,"High"
"562",201070,"DS_Dur_WS","ASCI","Threshold75",0.86,66.6666666666667,33.3333333333333,"High"
"563",201070,"DS_Dur_WS","ASCI","Threshold75",0.94,80,20,"High"
"564",201070,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"565",201070,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"566",201070,"DS_Dur_WS","CSCI","Threshold50",0.79,75,25,"High"
"567",201070,"DS_Dur_WS","CSCI","Threshold50",0.92,88.8888888888889,11.1111111111111,"High"
"568",201070,"DS_Dur_WS","CSCI","Threshold75",0.63,66.6666666666667,33.3333333333333,"High"
"569",201070,"DS_Dur_WS","CSCI","Threshold75",0.79,77.7777777777778,22.2222222222222,"High"
"570",201070,"DS_Dur_WS","CSCI","Threshold75",0.92,80,20,"High"
"571",201070,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"572",201070,"Q99","ASCI","Threshold50",0.86,100,NA,"High"
"573",201070,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"574",201070,"Q99","ASCI","Threshold75",0.75,100,NA,"High"
"575",201070,"Q99","ASCI","Threshold75",0.86,100,NA,"High"
"576",201070,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"577",201070,"Q99","CSCI","Threshold25",0.79,100,NA,"High"
"578",201070,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"579",201070,"Q99","CSCI","Threshold50",0.79,100,NA,"High"
"580",201070,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"581",201070,"Q99","CSCI","Threshold75",0.79,100,NA,"High"
"582",201070,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"583",201070,"SP_Dur","ASCI","Threshold25",0.75,50,50,"Uncertain"
"584",201070,"SP_Dur","ASCI","Threshold25",0.86,16.6666666666667,83.3333333333333,"Low"
"585",201070,"SP_Dur","ASCI","Threshold25",0.94,11.1111111111111,88.8888888888889,"Low"
"586",201070,"SP_Dur","ASCI","Threshold50",0.75,10,90,"Low"
"587",201070,"SP_Dur","ASCI","Threshold50",0.86,8.33333333333333,91.6666666666667,"Low"
"588",201070,"SP_Dur","ASCI","Threshold50",0.94,14.2857142857143,85.7142857142857,"Low"
"589",201070,"SP_Dur","ASCI","Threshold75",0.75,12.5,87.5,"Low"
"590",201070,"SP_Dur","ASCI","Threshold75",0.86,9.52380952380952,90.4761904761905,"Low"
"591",201070,"SP_Dur","ASCI","Threshold75",0.94,8.69565217391304,91.304347826087,"Low"
"592",201070,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"593",201070,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"594",201070,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"595",201070,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"596",201070,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"597",201070,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"598",201070,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"599",201070,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"600",201070,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"601",201080,"DS_Dur_WS","ASCI","Threshold25",0.75,100,NA,"High"
"602",201080,"DS_Dur_WS","ASCI","Threshold25",0.86,100,NA,"High"
"603",201080,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"604",201080,"DS_Dur_WS","ASCI","Threshold50",0.75,100,NA,"High"
"605",201080,"DS_Dur_WS","ASCI","Threshold50",0.86,83.3333333333333,16.6666666666667,"High"
"606",201080,"DS_Dur_WS","ASCI","Threshold50",0.94,90.9090909090909,9.09090909090909,"High"
"607",201080,"DS_Dur_WS","ASCI","Threshold75",0.75,71.4285714285714,28.5714285714286,"High"
"608",201080,"DS_Dur_WS","ASCI","Threshold75",0.86,77.7777777777778,22.2222222222222,"High"
"609",201080,"DS_Dur_WS","ASCI","Threshold75",0.94,83.3333333333333,16.6666666666667,"High"
"610",201080,"DS_Dur_WS","CSCI","Threshold25",0.79,100,NA,"High"
"611",201080,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"612",201080,"DS_Dur_WS","CSCI","Threshold50",0.63,100,NA,"High"
"613",201080,"DS_Dur_WS","CSCI","Threshold50",0.79,83.3333333333333,16.6666666666667,"High"
"614",201080,"DS_Dur_WS","CSCI","Threshold50",0.92,90.9090909090909,9.09090909090909,"High"
"615",201080,"DS_Dur_WS","CSCI","Threshold75",0.63,80,20,"High"
"616",201080,"DS_Dur_WS","CSCI","Threshold75",0.79,83.3333333333333,16.6666666666667,"High"
"617",201080,"DS_Dur_WS","CSCI","Threshold75",0.92,83.3333333333333,16.6666666666667,"High"
"618",201080,"Q99","ASCI","Threshold25",0.94,100,NA,"High"
"619",201080,"Q99","ASCI","Threshold50",0.86,100,NA,"High"
"620",201080,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"621",201080,"Q99","ASCI","Threshold75",0.75,100,NA,"High"
"622",201080,"Q99","ASCI","Threshold75",0.86,100,NA,"High"
"623",201080,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"624",201080,"Q99","CSCI","Threshold25",0.79,100,NA,"High"
"625",201080,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"626",201080,"Q99","CSCI","Threshold50",0.79,100,NA,"High"
"627",201080,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"628",201080,"Q99","CSCI","Threshold75",0.79,100,NA,"High"
"629",201080,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"630",201080,"SP_Dur","ASCI","Threshold25",0.75,50,50,"Uncertain"
"631",201080,"SP_Dur","ASCI","Threshold25",0.86,14.2857142857143,85.7142857142857,"Low"
"632",201080,"SP_Dur","ASCI","Threshold25",0.94,12.5,87.5,"Low"
"633",201080,"SP_Dur","ASCI","Threshold50",0.75,10,90,"Low"
"634",201080,"SP_Dur","ASCI","Threshold50",0.86,7.69230769230769,92.3076923076923,"Low"
"635",201080,"SP_Dur","ASCI","Threshold50",0.94,13.3333333333333,86.6666666666667,"Low"
"636",201080,"SP_Dur","ASCI","Threshold75",0.75,12.5,87.5,"Low"
"637",201080,"SP_Dur","ASCI","Threshold75",0.86,9.09090909090909,90.9090909090909,"Low"
"638",201080,"SP_Dur","ASCI","Threshold75",0.94,8.69565217391304,91.304347826087,"Low"
"639",201080,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"640",201080,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"641",201080,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"642",201080,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
"643",201080,"SP_Tim","CSCI","Threshold50",0.79,100,NA,"High"
"644",201080,"SP_Tim","CSCI","Threshold50",0.92,100,NA,"High"
"645",201080,"SP_Tim","CSCI","Threshold75",0.63,100,NA,"High"
"646",201080,"SP_Tim","CSCI","Threshold75",0.79,100,NA,"High"
"647",201080,"SP_Tim","CSCI","Threshold75",0.92,100,NA,"High"
"648",201090,"DS_Dur_WS","ASCI","Threshold25",0.94,100,NA,"High"
"649",201090,"DS_Dur_WS","ASCI","Threshold50",0.94,100,NA,"High"
"650",201090,"DS_Dur_WS","ASCI","Threshold75",0.75,100,NA,"High"
"651",201090,"DS_Dur_WS","ASCI","Threshold75",0.86,100,NA,"High"
"652",201090,"DS_Dur_WS","ASCI","Threshold75",0.94,100,NA,"High"
"653",201090,"DS_Dur_WS","CSCI","Threshold25",0.92,100,NA,"High"
"654",201090,"DS_Dur_WS","CSCI","Threshold50",0.79,100,NA,"High"
"655",201090,"DS_Dur_WS","CSCI","Threshold50",0.92,100,NA,"High"
"656",201090,"DS_Dur_WS","CSCI","Threshold75",0.79,100,NA,"High"
"657",201090,"DS_Dur_WS","CSCI","Threshold75",0.92,100,NA,"High"
"658",201090,"Q99","ASCI","Threshold50",0.94,100,NA,"High"
"659",201090,"Q99","ASCI","Threshold75",0.94,100,NA,"High"
"660",201090,"Q99","CSCI","Threshold25",0.92,100,NA,"High"
"661",201090,"Q99","CSCI","Threshold50",0.92,100,NA,"High"
"662",201090,"Q99","CSCI","Threshold75",0.92,100,NA,"High"
"663",201090,"SP_Dur","ASCI","Threshold25",0.75,33.3333333333333,66.6666666666667,"Low"
"664",201090,"SP_Dur","ASCI","Threshold25",0.86,25,75,"Low"
"665",201090,"SP_Dur","ASCI","Threshold25",0.94,25,75,"Low"
"666",201090,"SP_Dur","ASCI","Threshold50",0.75,25,75,"Low"
"667",201090,"SP_Dur","ASCI","Threshold50",0.86,16.6666666666667,83.3333333333333,"Low"
"668",201090,"SP_Dur","ASCI","Threshold50",0.94,16.6666666666667,83.3333333333333,"Low"
"669",201090,"SP_Dur","ASCI","Threshold75",0.75,16.6666666666667,83.3333333333333,"Low"
"670",201090,"SP_Dur","ASCI","Threshold75",0.86,16.6666666666667,83.3333333333333,"Low"
"671",201090,"SP_Dur","ASCI","Threshold75",0.94,14.2857142857143,85.7142857142857,"Low"
"672",201090,"SP_Tim","CSCI","Threshold25",0.63,100,NA,"High"
"673",201090,"SP_Tim","CSCI","Threshold25",0.79,100,NA,"High"
"674",201090,"SP_Tim","CSCI","Threshold25",0.92,100,NA,"High"
"675",201090,"SP_Tim","CSCI","Threshold50",0.63,100,NA,"High"
